"Variable";"Scenario";"Unit";"Model";"Region";"1975";"1980";"1985";"1990";"1995";"2000";"2005";"2010";"2015";"2020";"2025";"2030";"2035";"2040";"2045";"2050";"2060";"2070";"2080";"2090";"2100"
"Capacity|Electricity|Coal|w/o CCS";"1.5 Degrees";"GW";"IMAGE";"CEU";32.4546875;36.6285693359375;41.139830078125;53.05451171875;50.26078125;56.67616015625;70.995728515625;78.1690625;73.5757109375;66.8053916015625;55.4168193359375;45.378880859375;38.1119267578125;28.5834770507813;13.3913713378906;2.25718258666992;0;0;5.06403390318155e-07;2.72392807528377e-06;2.95612099580467e-06
"Capacity|Electricity|Coal|w/o CCS";"1.5 Degrees";"GW";"IMAGE";"WEU";102.932911132813;96.7522175292969;86.377416015625;90.709763671875;84.739330078125;103.786182617188;107.440791015625;98.36816015625;96.034775390625;89.342890625;83.2009296875;73.4198984375;57.46269140625;37.3228408203125;16.0968427734375;10.145349609375;0.110112998962402;1.50095904245973e-05;6.70323595404625e-05;0.000198855102062225;0.000280566394329071
"Capacity|Electricity|Coal|w/o CCS";"Baseline";"GW";"IMAGE";"EU28";135.387598632813;133.380786865234;127.51724609375;143.764275390625;135.000111328125;160.462342773438;178.43651953125;176.53690234375;174.190046875;169.719671875;164.7178515625;167.351390625;178.720689453125;192.686817871094;216.097122070313;253.214139587402;311.056811523438;384.70146875;450.3973984375;524.127890380859;591.465288085938
"Capacity|Electricity|Coal|w/o CCS";"Baseline";"GW";"IMAGE";"CEU";32.4546875;36.6285693359375;41.139830078125;53.05451171875;50.26078125;56.67616015625;70.995728515625;78.1690625;76.744060546875;70.76583203125;61.10041015625;57.5358515625;57.037830078125;56.889330078125;54.6510595703125;59.3251044311523;71.6977802734375;86.07753125;92.1912890625;95.1743122558594;94.2921787109375
"Capacity|Electricity|Coal|w/o CCS";"Baseline";"GW";"IMAGE";"WEU";102.932911132813;96.7522175292969;86.377416015625;90.709763671875;84.739330078125;103.786182617188;107.440791015625;98.36783984375;97.445986328125;98.95383984375;103.61744140625;109.8155390625;121.682859375;135.797487792969;161.4460625;193.88903515625;239.35903125;298.6239375;358.206109375;428.953578125;497.173109375
"Capacity|Electricity|Gas|w/ CCS";"2 Degrees";"GW";"IMAGE";"EU28";0;0;0;0;0;0;0;0;0;0.182011505126953;1.99883013916016;2.80036810302734;3.12893157958984;4.65258400774002;9.5081559753418;20.9901452941895;71.9017576904297;138.071338623047;160.427624023438;169.611858886719;130.833597167969
"Capacity|Electricity|Gas|w/ CCS";"2 Degrees";"GW";"IMAGE";"CEU";0;0;0;0;0;0;0;0;0;0;1.48574694824219;2.28688208007812;2.57543505859375;3.6634411854744;6.56109768676758;8.19882138061523;8.74194982910156;8.1274580078125;9.36342211914062;9.89473095703125;9.60699267578125
"Capacity|Electricity|Gas|w/ CCS";"2 Degrees";"GW";"IMAGE";"WEU";0;0;0;0;0;0;0;0;0;0.182011505126953;0.513083190917969;0.513486022949219;0.553496520996094;0.989142822265625;2.94705828857422;12.7913239135742;63.1598078613281;129.943880615234;151.064201904297;159.717127929688;121.226604492188
"Capacity|Electricity|Gas|w/ CCS";"1.5 Degrees";"GW";"IMAGE";"EU28";0;0;0;0;0;0;0;0;0;0.0670994262695312;0.460212799072266;0.555665298461914;0.558419799804687;2.2259391708374;15.7027921142578;39.5223479003906;138.801788330078;224.03404296875;249.9832578125;236.370527099609;163.391970703125
"Capacity|Electricity|Gas|w/ CCS";"1.5 Degrees";"GW";"IMAGE";"CEU";0;0;0;0;0;0;0;0;0;0;0.229192398071289;0.324644897460937;0.324644897460937;0.805133842468262;3.58522955322266;6.75455505371094;8.84504418945312;14.358251953125;15.28309375;13.8112021484375;12.1030537109375
"Capacity|Electricity|Gas|w/ CCS";"1.5 Degrees";"GW";"IMAGE";"WEU";0;0;0;0;0;0;0;0;0;0.0670994262695312;0.231020401000977;0.231020401000977;0.23377490234375;1.42080532836914;12.1175625610352;32.7677928466797;129.956744140625;209.675791015625;234.7001640625;222.559324951172;151.288916992187
"Capacity|Electricity|Gas|w/ CCS";"Baseline";"GW";"IMAGE";"EU28";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Capacity|Electricity|Gas|w/ CCS";"Baseline";"GW";"IMAGE";"CEU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Capacity|Electricity|Gas|w/ CCS";"Baseline";"GW";"IMAGE";"WEU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Capacity|Electricity|Gas|w/o CCS";"2 Degrees";"GW";"IMAGE";"EU28";23.8022279052734;29.9606181640625;34.6208483886719;54.3399294433594;65.2023468017578;117.472117675781;152.603913085938;173.740095214844;178.566322265625;172.858291992188;161.802502441406;146.576922851563;120.4268515625;97.1682604980469;97.3477387695313;102.74563104248;134.920911168501;219.918170334518;277.676581615448;283.789836274028;299.114321269035
"Capacity|Electricity|Gas|w/o CCS";"2 Degrees";"GW";"IMAGE";"CEU";5.2924951171875;6.469548828125;9.46393579101563;14.6114929199219;14.2367061767578;23.4510473632813;31.9032451171875;36.2749643554688;45.22355078125;45.9126728515625;41.8846801757812;38.0550244140625;34.038640625;28.2161599121094;24.1005244140625;18.460194519043;15.1737869949341;20.7630302429199;25.1095136119127;24.4660207334757;22.3557740142345
"Capacity|Electricity|Gas|w/o CCS";"2 Degrees";"GW";"IMAGE";"WEU";18.5097327880859;23.4910693359375;25.1569125976563;39.7284365234375;50.965640625;94.0210703125;120.70066796875;137.465130859375;133.342771484375;126.945619140625;119.917822265625;108.5218984375;86.3882109375;68.9521005859375;73.2472143554688;84.2854365234375;119.747124173567;199.155140091598;252.567068003535;259.323815540552;276.758547254801
