"Scenario";"Region";"Carrier.x";"Indicator";"Year";"ymax";"ymin"
"New Policies Scenarios";"INDIA";"Oil";"Industry";2013;14.6224803553126;8.96823274365992
"New Policies Scenarios";"INDIA";"Gas";"Industry";2013;9.53194396993509;6.89765506906155
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2013;19.1643002017196;16.7116452026718
"New Policies Scenarios";"INDIA";"Heat";"Industry";2013;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2013;16.9184905669755;15.7377194554221
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2013;0.0279364586731625;0
"New Policies Scenarios";"INDIA";"Coal";"Industry";2014;49.7204534163637;41.6393442622951
"New Policies Scenarios";"INDIA";"Oil";"Industry";2014;14.4262295081967;8.88478331367703
"New Policies Scenarios";"INDIA";"Gas";"Industry";2014;9.77049180327869;6.90533722393663
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2014;19.1768616177694;16.7633108601542
"New Policies Scenarios";"INDIA";"Heat";"Industry";2014;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2014;16.4944073749527;15.4822845153597
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2014;0.0385230826573478;0
"New Policies Scenarios";"INDIA";"Coal";"Industry";2015;50.1685603067336;41.947683580208
"New Policies Scenarios";"INDIA";"Oil";"Industry";2015;14.2451938228806;8.86713749954195
"New Policies Scenarios";"INDIA";"Gas";"Industry";2015;9.9905452253388;6.91218618270241
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2015;19.1883021720108;16.9995318417132
"New Policies Scenarios";"INDIA";"Heat";"Industry";2015;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2015;16.108165350809;15.0575407384575
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2015;0.0481650565752375;0
"New Policies Scenarios";"INDIA";"Coal";"Industry";2016;50.5705661589749;42.2330097087379
"New Policies Scenarios";"INDIA";"Oil";"Industry";2016;14.0776699029126;8.85131960676511
"New Policies Scenarios";"INDIA";"Gas";"Industry";2016;10.1941747572816;6.91833052362814
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2016;19.1987654796526;17.2112828059554
"New Policies Scenarios";"INDIA";"Heat";"Industry";2016;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2016;15.7549159332088;14.6516580074692
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2016;0.0569834177532115;0
"New Policies Scenarios";"INDIA";"Coal";"Industry";2017;50.9332372013397;43.6018957345972
"New Policies Scenarios";"INDIA";"Oil";"Industry";2017;11.8483412322275;8.83705959194414
"New Policies Scenarios";"INDIA";"Gas";"Industry";2017;10.4265402843602;6.9238736631515
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2017;19.223599467823;17.402178769852
"New Policies Scenarios";"INDIA";"Heat";"Industry";2017;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2017;15.430604955914;14.2141884168301
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2017;0.0650793725921354;0
"New Policies Scenarios";"INDIA";"Coal";"Industry";2018;51.2620773183226;44.4321940463065
"New Policies Scenarios";"INDIA";"Oil";"Industry";2018;11.5766262403528;8.82413810745645
"New Policies Scenarios";"INDIA";"Gas";"Industry";2018;10.3087100330761;6.92889972378604
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2018;19.2842340121879;17.5751560961185
"New Policies Scenarios";"INDIA";"Heat";"Industry";2018;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2018;15.1318163560385;13.8296112146028
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2018;0.0725381981649089;0
"New Policies Scenarios";"INDIA";"Coal";"Industry";2019;51.561609318942;45.1546391752577
"New Policies Scenarios";"INDIA";"Oil";"Industry";2019;11.340206185567;8.81237513824559
"New Policies Scenarios";"INDIA";"Gas";"Industry";2019;10.2061855670103;6.93347783308398
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2019;19.3379554357312;17.732624610281
"New Policies Scenarios";"INDIA";"Heat";"Industry";2019;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2019;14.8556513845241;13.4888807781443
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2019;0.0794322575523597;0
"New Policies Scenarios";"INDIA";"Coal";"Industry";2020;51.8355842086597;45.7889641819942
"New Policies Scenarios";"INDIA";"Oil";"Industry";2020;11.1443292228319;8.80162156388164
"New Policies Scenarios";"INDIA";"Gas";"Industry";2020;10.1161665053243;6.93766532219173
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2020;19.3858822534088;17.8765805576843
"New Policies Scenarios";"INDIA";"Heat";"Industry";2020;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2020;14.5996342535116;13.1849028782992
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2020;0.0858233552202765;0
"New Policies Scenarios";"INDIA";"Coal";"Industry";2021;52.2226137854351;46.3503649635037
"New Policies Scenarios";"INDIA";"Oil";"Industry";2021;10.9754405252961;8.6997202465323
"New Policies Scenarios";"INDIA";"Gas";"Industry";2021;10.036496350365;6.94326493722703
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2021;19.4289040328399;17.9750017427381
"New Policies Scenarios";"INDIA";"Heat";"Industry";2021;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2021;14.3561690591602;12.9120353942317
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2021;0.0953034533129093;0
"New Policies Scenarios";"INDIA";"Coal";"Industry";2022;52.5710893700799;46.8507333908542
"New Policies Scenarios";"INDIA";"Oil";"Industry";2022;10.8196190882774;8.6082726799952
"New Policies Scenarios";"INDIA";"Gas";"Industry";2022;9.96548748921484;6.9483067460197
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2022;19.4677371212928;18.063326193324
"New Policies Scenarios";"INDIA";"Heat";"Industry";2022;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2022;14.1315412598972;12.6657348626207
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2022;0.105635247153532;0
"New Policies Scenarios";"INDIA";"Coal";"Industry";2023;52.8864984826415;47.1826133356555
"New Policies Scenarios";"INDIA";"Oil";"Industry";2023;10.6754048356878;8.52574872215882
"New Policies Scenarios";"INDIA";"Gas";"Industry";2023;9.90180032733224;6.95287014301815
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2023;19.5436766966103;18.1430317941627
"New Policies Scenarios";"INDIA";"Heat";"Industry";2023;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2023;13.9236460511161;12.4423014725584
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2023;0.11500781207711;0
"New Policies Scenarios";"INDIA";"Coal";"Industry";2024;53.1733344045724;47.4221900705052
"New Policies Scenarios";"INDIA";"Oil";"Industry";2024;10.5415474036663;8.45090296616395
"New Policies Scenarios";"INDIA";"Gas";"Industry";2024;9.8443579766537;6.95702013784409
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2024;19.6323655724416;18.2153214189966
"New Policies Scenarios";"INDIA";"Heat";"Industry";2024;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2024;13.7306809434565;12.2386919354902
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2024;0.126086581148811;0
"New Policies Scenarios";"INDIA";"Coal";"Industry";2025;53.4353115937955;47.6451578688286
"New Policies Scenarios";"INDIA";"Oil";"Industry";2025;10.4169697942178;8.38271145365906
"New Policies Scenarios";"INDIA";"Gas";"Industry";2025;9.79228486646884;6.96081047195732
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2025;19.7149059885312;18.2811840559666
"New Policies Scenarios";"INDIA";"Heat";"Industry";2025;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2025;13.5510933669119;12.0523800480622
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2025;0.139725365986672;0
"New Policies Scenarios";"INDIA";"Coal";"Industry";2026;53.7518988807673;47.760422093806
"New Policies Scenarios";"INDIA";"Oil";"Industry";2026;10.3155782447325;8.29846118572591
"New Policies Scenarios";"INDIA";"Gas";"Industry";2026;9.68289920724802;6.91837480784121
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2026;19.846549306183;18.3382712073461
"New Policies Scenarios";"INDIA";"Heat";"Industry";2026;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2026;13.4345456048452;11.79182289186
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2026;0.161853150652979;0.0566251415628539
"New Policies Scenarios";"INDIA";"Coal";"Industry";2027;54.0407771981208;47.8680414952289
"New Policies Scenarios";"INDIA";"Oil";"Industry";2027;10.220911422767;8.22164508489539
"New Policies Scenarios";"INDIA";"Gas";"Industry";2027;9.58310774228479;6.87965328063494
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2027;19.9694614677819;18.3903210403505
"New Policies Scenarios";"INDIA";"Heat";"Industry";2027;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2027;13.3257277960824;11.5546895869277
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2027;0.182028399703012;0.10709042512912
"New Policies Scenarios";"INDIA";"Coal";"Industry";2028;54.3054318210068;47.9687522177492
"New Policies Scenarios";"INDIA";"Oil";"Industry";2028;10.1323217826762;8.1513207531145
"New Policies Scenarios";"INDIA";"Gas";"Industry";2028;9.49170124481328;6.84417872070872
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2028;20.0844832244308;18.4379721146144
"New Policies Scenarios";"INDIA";"Heat";"Industry";2028;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2028;13.223895598554;11.3379573324135
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2028;0.200498627853314;0.117677406738822
"New Policies Scenarios";"INDIA";"Coal";"Industry";2029;54.5487870345482;48.0631988310527
"New Policies Scenarios";"INDIA";"Oil";"Industry";2029;10.0492423322365;8.08669861967989
"New Policies Scenarios";"INDIA";"Gas";"Industry";2029;9.40766550522648;6.81155915407505
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2029;20.1923507394268;18.4817594354664
"New Policies Scenarios";"INDIA";"Heat";"Industry";2029;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2029;13.1283972648996;11.1391019920646
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2029;0.217471210711487;0.127412347856774
"New Policies Scenarios";"INDIA";"Coal";"Industry";2030;54.7733146388207;48.1519481400542
"New Policies Scenarios";"INDIA";"Oil";"Industry";2030;9.97117448458333;8.02711216854463
"New Policies Scenarios";"INDIA";"Gas";"Industry";2030;9.33014354066986;6.78146325827698
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2030;20.2937113608905;18.5221346276121
"New Policies Scenarios";"INDIA";"Heat";"Industry";2030;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2030;13.038659678488;10.9559993376781
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2030;0.239234449760766;0.136394127926896
"New Policies Scenarios";"INDIA";"Coal";"Industry";2031;54.9619725912171;48.1955779001816
"New Policies Scenarios";"INDIA";"Oil";"Industry";2031;9.88249441530515;7.97959612938634
"New Policies Scenarios";"INDIA";"Gas";"Industry";2031;9.22934933087218;6.71998030904961
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2031;20.455517190381;18.5836943839777
"New Policies Scenarios";"INDIA";"Heat";"Industry";2031;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2031;12.9473955500005;10.778935717204
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2031;0.276880479926165;0.150176758432729
"New Policies Scenarios";"INDIA";"Coal";"Industry";2032;55.1370831871739;48.2366276608476
"New Policies Scenarios";"INDIA";"Oil";"Industry";2032;9.79905834760545;7.93551332900635
"New Policies Scenarios";"INDIA";"Gas";"Industry";2032;9.13547237076649;6.66291239463824
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2032;20.6077548042378;18.6408061824226
"New Policies Scenarios";"INDIA";"Heat";"Industry";2032;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2032;12.8615282286845;10.6143823601614
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2032;0.311942959001782;0.162969670743455
"New Policies Scenarios";"INDIA";"Coal";"Industry";2033;55.3000550845366;48.2753196983035
"New Policies Scenarios";"INDIA";"Oil";"Industry";2033;9.72041449185007;7.89450464211497
"New Policies Scenarios";"INDIA";"Gas";"Industry";2033;9.04782421370099;6.60980043850937
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2033;20.7512485387195;18.6939352903749
"New Policies Scenarios";"INDIA";"Heat";"Industry";2033;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2033;12.7805927601533;10.4610586554076
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2033;0.3446790176648;0.174875776028991
"New Policies Scenarios";"INDIA";"Coal";"Industry";2034;55.4521081865625;48.3118514683898
"New Policies Scenarios";"INDIA";"Oil";"Industry";2034;9.64616150735866;7.85625934304349
"New Policies Scenarios";"INDIA";"Gas";"Industry";2034;8.96580483736447;6.5602468785721
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2034;20.8867306808239;18.7434842707756
"New Policies Scenarios";"INDIA";"Heat";"Industry";2034;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2034;12.7041761090122;10.31785301068
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2034;0.375312760633862;0.185984195768883
"New Policies Scenarios";"INDIA";"Coal";"Industry";2035;55.5943042326234;48.346398976903
"New Policies Scenarios";"INDIA";"Oil";"Industry";2035;9.57594165193445;7.82050721793328
"New Policies Scenarios";"INDIA";"Gas";"Industry";2035;8.88888888888889;6.51390569777774
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2035;21.0148539676695;18.7898032011899
"New Policies Scenarios";"INDIA";"Heat";"Industry";2035;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2035;12.6319101087714;10.1837958587574
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2035;0.404040404040404;0.194425358675243
"New Policies Scenarios";"INDIA";"Coal";"Industry";2036;55.7570052837767;48.385203703765
"New Policies Scenarios";"INDIA";"Oil";"Industry";2036;9.49388068280357;7.80026176541923
"New Policies Scenarios";"INDIA";"Gas";"Industry";2036;8.75539850804869;6.44065131999185
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2036;21.1660181451083;18.8320230479024
"New Policies Scenarios";"INDIA";"Heat";"Industry";2036;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2036;12.5312768669625;10.0332062253437
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2036;0.392618767177071;0.210736254771942
"New Policies Scenarios";"INDIA";"Coal";"Industry";2037;55.9104477996793;48.4221318267234
"New Policies Scenarios";"INDIA";"Oil";"Industry";2037;9.4157881976038;7.78116491992153
"New Policies Scenarios";"INDIA";"Gas";"Industry";2037;8.62924780450554;6.3715654969522
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2037;21.3098719944402;18.8718475906753
"New Policies Scenarios";"INDIA";"Heat";"Industry";2037;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2037;12.4355102676913;9.8909505289406
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2037;0.381825124093165;0.226258352859704
"New Policies Scenarios";"INDIA";"Coal";"Industry";2038;56.0554002048069;48.4573162612473
"New Policies Scenarios";"INDIA";"Oil";"Industry";2038;9.34138311789227;7.76312163003254
"New Policies Scenarios";"INDIA";"Gas";"Industry";2038;8.50984764028242;6.30630225390049
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2038;21.4469332891213;18.9094750496207
"New Policies Scenarios";"INDIA";"Heat";"Industry";2038;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2038;12.3442656180397;9.75635557203766
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2038;0.371609067261241;0.24104752165816
"New Policies Scenarios";"INDIA";"Coal";"Industry";2039;56.1925481776221;48.4908776601936
"New Policies Scenarios";"INDIA";"Oil";"Industry";2039;9.27041029716553;7.74604705060895
"New Policies Scenarios";"INDIA";"Gas";"Industry";2039;8.3966702859211;6.2445528715704
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2039;21.5776720334878;18.9450823607165
"New Policies Scenarios";"INDIA";"Heat";"Industry";2039;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2039;12.2572300260196;9.62881876195197
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2039;0.384833451233121;0.25501853369079
"New Policies Scenarios";"INDIA";"Coal";"Industry";2040;56.3225054964865;48.5229257960918
"New Policies Scenarios";"INDIA";"Oil";"Industry";2040;9.20263759772119;7.7298652086958
"New Policies Scenarios";"INDIA";"Gas";"Industry";2040;8.28924162257496;6.18604100293367
"New Policies Scenarios";"INDIA";"Electricity";"Industry";2040;21.7025158474571;18.9788279578883
"New Policies Scenarios";"INDIA";"Heat";"Industry";2040;0;0
"New Policies Scenarios";"INDIA";"Bioenergy";"Industry";2040;12.1741188158614;9.50779909105025
"New Policies Scenarios";"INDIA";"Other renewables";"Industry";2040;0.39926646160044;0.267758289449366
"New Policies Scenarios";"World";"Coal";"Industry";1990;26.3199456934604;25.5742848749089
"New Policies Scenarios";"World";"Oil";"Industry";1990;18.6193503087037;18.0797699280859
"New Policies Scenarios";"World";"Gas";"Industry";1990;19.9334085998987;19.6005718717852
"New Policies Scenarios";"World";"Electricity";"Industry";1990;21.4962796307191;21.063451682242
"New Policies Scenarios";"World";"Heat";"Industry";1990;8.45784894690106;8.43578578642479
"New Policies Scenarios";"World";"Bioenergy";"Industry";1990;6.24616565266405;6.23500976370621
"New Policies Scenarios";"World";"Other renewables";"Industry";1990;0.00942391215274932;0.00736747919516176
"New Policies Scenarios";"World";"Coal";"Industry";1991;26.4302997102446;25.8746364110234
"New Policies Scenarios";"World";"Oil";"Industry";1991;18.1655033258119;17.6909208866622
"New Policies Scenarios";"World";"Gas";"Industry";1991;19.9946754604564;19.7224796291832
"New Policies Scenarios";"World";"Electricity";"Industry";1991;21.7548731231697;21.4153847442048
"New Policies Scenarios";"World";"Heat";"Industry";1991;8.2306642182857;8.19422228910917
"New Policies Scenarios";"World";"Bioenergy";"Industry";1991;6.30661419825783;6.27960970247953
"New Policies Scenarios";"World";"Other renewables";"Industry";1991;0.0108014630022685;0.00867033267337419
"New Policies Scenarios";"World";"Coal";"Industry";1992;26.5364367676892;26.1613302002343
"New Policies Scenarios";"World";"Oil";"Industry";1992;17.7322939174951;17.3165311377789
"New Policies Scenarios";"World";"Gas";"Industry";1992;20.0535259850599;19.8388439313431
"New Policies Scenarios";"World";"Electricity";"Industry";1992;22.0017077129808;21.7534377329378
"New Policies Scenarios";"World";"Heat";"Industry";1992;8.01874698223446;7.94258340476351
"New Policies Scenarios";"World";"Bioenergy";"Industry";1992;6.36475282286875;6.31333982135214
"New Policies Scenarios";"World";"Other renewables";"Industry";1992;0.012126373484993;0.00989616357917205
"New Policies Scenarios";"World";"Coal";"Industry";1993;26.654623855709;26.4352771114219
"New Policies Scenarios";"World";"Oil";"Industry";1993;17.3183457129232;16.9216682890758
"New Policies Scenarios";"World";"Gas";"Industry";1993;20.1101003580256;19.950034484989
"New Policies Scenarios";"World";"Electricity";"Industry";1993;22.2375676304178;22.0784159042557
"New Policies Scenarios";"World";"Heat";"Industry";1993;7.81477591842717;7.70213279963902
"New Policies Scenarios";"World";"Bioenergy";"Industry";1993;6.42149221740014;6.34557024358968
"New Policies Scenarios";"World";"Other renewables";"Industry";1993;0.0134016043517519;0.0110674920240817
"New Policies Scenarios";"World";"Coal";"Industry";1994;26.8038794385844;26.6973087774867
"New Policies Scenarios";"World";"Oil";"Industry";1994;16.9224020710026;16.5417877489025
"New Policies Scenarios";"World";"Gas";"Industry";1994;20.1645281256233;20.0563888362617
"New Policies Scenarios";"World";"Electricity";"Industry";1994;22.4631688859895;22.3910634062181
"New Policies Scenarios";"World";"Heat";"Industry";1994;7.61831232039916;7.47214052707095
"New Policies Scenarios";"World";"Bioenergy";"Industry";1994;6.47893589082496;6.37639881252757
"New Policies Scenarios";"World";"Other renewables";"Industry";1994;0.0146298984034833;0.012187873862293
"New Policies Scenarios";"World";"Coal";"Industry";1995;26.9481860278322;26.8318322864461
"New Policies Scenarios";"World";"Oil";"Industry";1995;16.5433133384512;16.1760526811623
"New Policies Scenarios";"World";"Gas";"Industry";1995;20.2169291863889;20.1582157933248
"New Policies Scenarios";"World";"Electricity";"Industry";1995;22.7098352535312;22.679166530558
"New Policies Scenarios";"World";"Heat";"Industry";1995;7.42894919262084;7.25193878653649
"New Policies Scenarios";"World";"Bioenergy";"Industry";1995;6.53424055523785;6.40591504132304
"New Policies Scenarios";"World";"Other renewables";"Industry";1995;0.0158138001837724;0.0132605622099604
"New Policies Scenarios";"World";"Coal";"Industry";1996;27.1886062664061;26.923306452594
"New Policies Scenarios";"World";"Oil";"Industry";1996;16.1800257011898;15.8236874325558
"New Policies Scenarios";"World";"Gas";"Industry";1996;20.2857669645955;20.255798420991
"New Policies Scenarios";"World";"Electricity";"Industry";1996;22.9972535181954;22.8861610076061
"New Policies Scenarios";"World";"Heat";"Industry";1996;7.24630843616046;7.04091544774929
"New Policies Scenarios";"World";"Bioenergy";"Industry";1996;6.58752350112913;6.43420098099686
"New Policies Scenarios";"World";"Other renewables";"Industry";1996;0.0169556735741397;0.0142885389918582
"New Policies Scenarios";"World";"Coal";"Industry";1997;27.4192099459853;27.0115899299291
"New Policies Scenarios";"World";"Oil";"Industry";1997;15.8315714013562;15.4839720414487
"New Policies Scenarios";"World";"Gas";"Industry";1997;20.3579801203589;20.3160877381799
"New Policies Scenarios";"World";"Electricity";"Industry";1997;23.2746464141651;23.0847037273996
"New Policies Scenarios";"World";"Heat";"Industry";1997;7.07003832884558;6.83850836800396
"New Policies Scenarios";"World";"Bioenergy";"Industry";1997;6.6388935975685;6.46133198214647
"New Policies Scenarios";"World";"Other renewables";"Industry";1997;0.0180577175481183;0.015274542623806
"New Policies Scenarios";"World";"Coal";"Industry";1998;27.6405862652772;27.0968467973484
"New Policies Scenarios";"World";"Oil";"Industry";1998;15.4970601286853;15.1562373277037
"New Policies Scenarios";"World";"Gas";"Industry";1998;20.4392496820163;20.363044259894
"New Policies Scenarios";"World";"Electricity";"Industry";1998;23.5425294888768;23.2753019720169
"New Policies Scenarios";"World";"Heat";"Industry";1998;6.89981126458634;6.6442003916767
"New Policies Scenarios";"World";"Bioenergy";"Industry";1998;6.68845203469653;6.48737736522174
"New Policies Scenarios";"World";"Other renewables";"Industry";1998;0.0191219803050465;0.0162210923720468
"New Policies Scenarios";"World";"Coal";"Industry";1999;27.8532781955445;27.1792300731566
"New Policies Scenarios";"World";"Oil";"Industry";1999;15.1756714250149;14.8398604930085
"New Policies Scenarios";"World";"Gas";"Industry";1999;20.5255778445786;20.4083734700299
"New Policies Scenarios";"World";"Electricity";"Industry";1999;23.8013835366072;23.4584232231195
"New Policies Scenarios";"World";"Heat";"Industry";1999;6.73532172128774;6.45751493822094
"New Policies Scenarios";"World";"Bioenergy";"Industry";1999;6.73629298902159;6.51240101191778
"New Policies Scenarios";"World";"Other renewables";"Industry";1999;0.020150371974718;0.0171305098458368
"New Policies Scenarios";"World";"Coal";"Industry";2000;28.0577869270404;21.4626568408399
"New Policies Scenarios";"World";"Oil";"Industry";2000;17.5148397160674;14.5342611708338
"New Policies Scenarios";"World";"Gas";"Industry";2000;22.1831430682014;20.4521585211877
"New Policies Scenarios";"World";"Electricity";"Industry";2000;24.7987117552335;23.6344989901967
"New Policies Scenarios";"World";"Heat";"Industry";2000;6.57628443083176;5.40342975421327
"New Policies Scenarios";"World";"Bioenergy";"Industry";2000;8.69565217391304;6.5364618883073
"New Policies Scenarios";"World";"Other renewables";"Industry";2000;0.0232110783214528;0
"New Policies Scenarios";"World";"Coal";"Industry";2001;28.2545758119088;22.1868296171098
"New Policies Scenarios";"World";"Oil";"Industry";2001;16.9672863855194;14.2388978733104
"New Policies Scenarios";"World";"Gas";"Industry";2001;22.0982862170983;20.494476995588
"New Policies Scenarios";"World";"Electricity";"Industry";2001;24.9398686862121;23.8039282052821
"New Policies Scenarios";"World";"Heat";"Industry";2001;6.42327913932592;5.30999687100478
"New Policies Scenarios";"World";"Bioenergy";"Industry";2001;8.54514724046025;6.55961450873095
"New Policies Scenarios";"World";"Other renewables";"Industry";2001;0.0234023970363227;0.00325034128583501
"New Policies Scenarios";"World";"Coal";"Industry";2002;28.4440738688425;22.8596646072374
"New Policies Scenarios";"World";"Oil";"Industry";2002;16.453836394048;13.9532647892604
"New Policies Scenarios";"World";"Gas";"Industry";2002;22.0187145168741;20.5354013638375
"New Policies Scenarios";"World";"Electricity";"Industry";2002;25.0725003152188;23.9670802403574
"New Policies Scenarios";"World";"Heat";"Industry";2002;6.27648676291822;5.22238328085722
"New Policies Scenarios";"World";"Bioenergy";"Industry";2002;8.40373219013996;6.58190934812771
"New Policies Scenarios";"World";"Other renewables";"Industry";2002;0.0235817998214723;0.00630437523641407
"New Policies Scenarios";"World";"Coal";"Industry";2003;28.6266789052947;23.4930542806438
"New Policies Scenarios";"World";"Oil";"Industry";2003;15.9713998706742;13.6768888935491
"New Policies Scenarios";"World";"Gas";"Industry";2003;21.9439491160508;20.5749993990896
"New Policies Scenarios";"World";"Electricity";"Industry";2003;25.1973563429411;24.1242975954811
"New Policies Scenarios";"World";"Heat";"Industry";2003;6.13445183496791;5.14006173731226
"New Policies Scenarios";"World";"Bioenergy";"Industry";2003;8.27060767394896;6.60339320936943
"New Policies Scenarios";"World";"Other renewables";"Industry";2003;0.0239392083085267;0.00917936478795667
"New Policies Scenarios";"World";"Coal";"Industry";2004;28.8027603050635;24.090368608799
"New Policies Scenarios";"World";"Oil";"Industry";2004;15.5172492712804;13.409327333008
"New Policies Scenarios";"World";"Gas";"Industry";2004;21.8735673146059;20.6133345515787
"New Policies Scenarios";"World";"Electricity";"Industry";2004;25.3151010701546;24.2758982988131
"New Policies Scenarios";"World";"Heat";"Industry";2004;5.9969467646508;5.06256682029704
"New Policies Scenarios";"World";"Bioenergy";"Industry";2004;8.14506539833531;6.62410955122604
"New Policies Scenarios";"World";"Other renewables";"Industry";2004;0.0248128056667275;0.0118906064209275
"New Policies Scenarios";"World";"Coal";"Industry";2005;28.9726615223568;24.654604312388
"New Policies Scenarios";"World";"Oil";"Industry";2005;15.0889677818854;13.1501650585405
"New Policies Scenarios";"World";"Gas";"Industry";2005;21.8071945677916;20.6504662878829
"New Policies Scenarios";"World";"Electricity";"Industry";2005;25.426325221111;24.4221780539288
"New Policies Scenarios";"World";"Heat";"Industry";2005;5.86375825019409;4.98948613181147
"New Policies Scenarios";"World";"Bioenergy";"Industry";2005;8.02647551881612;6.64409878179736
"New Policies Scenarios";"World";"Other renewables";"Industry";2005;0.0256596622378797;0.014451702410544
"New Policies Scenarios";"World";"Coal";"Industry";2006;29.1367023177726;25.1884351445607
"New Policies Scenarios";"World";"Oil";"Industry";2006;14.6844062948396;12.8990126767806
"New Policies Scenarios";"World";"Gas";"Industry";2006;21.7444978185382;20.6864503987294
"New Policies Scenarios";"World";"Electricity";"Industry";2006;25.5315558555518;24.5634121649299
"New Policies Scenarios";"World";"Heat";"Industry";2006;5.73468617480195;4.92045295447335
"New Policies Scenarios";"World";"Bioenergy";"Industry";2006;7.91427607154911;6.66339852158092
"New Policies Scenarios";"World";"Other renewables";"Industry";2006;0.0264809873157102;0.0168747890651367
