AIM/CGE 2.0,ADVANCE_INDC,World,Primary Energy,EJ/yr,,,,,,451.1345,,,,,495.7635,,,,,543.8431,593.2263,618.6547,638.7623,668.9389,703.289,736.8005,766.2704,797.299,830.1364,757.4399,774.2713,789.499,805.4417,820.6614,833.9771,846.9758,855.7666
AIM/CGE 2.0,ADVANCE_NoPolicy,World,Emissions|CO2,Mt CO2/yr,,,,,,34018.8847,,,,,38170.9126,,,,,42083.0904,45938.1002,49234.5509,51371.473,53575.6167,55539.2823,57161.8241,57718.7628,58984.8131,60166.758,62130.0042,65473.9886,68620.7389,70407.2799,70842.7122,72168.6876,73351.5282,74030.337
AIM/CGE 2.0,ADVANCE_NoPolicy,World,GDP|MER,billion US$2010/yr,,,,,,48107.24688,,,,,53842.76337,,,,,63114.09412,74968.07846,87323.42069,99760.13982,112037.2,124664.1,137593.5,150550.4,163942.9,178332,193653.9,209636.9,226072,243185.8,260822.1,279122.8,298118.7,317639.3
AIM/CGE 2.0,ADVANCE_NoPolicy,World,GDP|PPP,billion US$2010/yr,,,,,,60200.95686,,,,,71262.87872,,,,,87145.61702,107965.3853,130444.6,153425.8,176309.1,200060.3,224609,249488.8,275322.3,303157.8,332949.1,364346.4,397010.9,431291.3,466954.4,504286.2,543310.9,583669.9
AIM/CGE 2.0,ADVANCE_NoPolicy,World,Primary Energy,EJ/yr,,,,,,451.1345,,,,,495.5473,,,,,545.1397,600.0466,650.9779,697.0226,741.8152,783.8214,820.8881,848.7981,877.3628,910.9231,952.2722,1005.4991,1056.9871,1094.7356,1118.3452,1147.936,1177.2685,1198.9152
AIM/CGE 2.0,ADVANCE_Reference,World,Emissions|CO2,Mt CO2/yr,,,,,,34018.8847,,,,,38102.443,,,,,41394.1948,44425.6961,47262.6342,48703.8884,50351.2191,52139.6,53153.0947,53116.6667,54073.7324,54790.6309,55523.3155,57320.7627,60342.1787,63159.1417,65465.5048,66378.2212,66623.969,67605.3914
AIM/CGE 2.0,ADVANCE_Reference,World,GDP|MER,billion US$2010/yr,,,,,,48107.24688,,,,,53840.4999,,,,,63091.37571,74878.27237,87195.88812,99591.1686,111818.3,124394.6,137280,150232.5,163599.7,177989.9,193301.9,209261.8,225680.4,242784.3,260489.9,278878.6,297799.7,317365.4
AIM/CGE 2.0,ADVANCE_Reference,World,GDP|PPP,billion US$2010/yr,,,,,,60200.95686,,,,,71260.04611,,,,,87120.71709,107857.4822,130287.3,153209.1,176017.6,199700.6,224194.3,249100.5,274918.6,302799.2,332614.7,364013.1,396691.9,430994.3,466833.4,504335.7,543191,583704
AIM/CGE 2.0,ADVANCE_Reference,World,Primary Energy,EJ/yr,,,,,,451.1345,,,,,495.7635,,,,,543.8431,593.2263,639.7177,679.9273,719.4883,761.6769,799.1112,826.6831,857.6116,892.3166,930.219,972.9484,1024.718,1074.3049,1117.8912,1146.9115,1169.9041,1198.4596
AIM/CGE 2.0,SFCM_SSP2_Bio_1p5Degree,World,Emissions|CO2,Mt CO2/yr,,,,,,34690.406,,,,,38547.4385,,,,,38685.8927,39045.7254,29177.1512,19323.664,15726.3401,13389.3425,11518.5338,8512.1092,7551.6682,7066.8025,7169.7796,6452.1428,6902.4157,7402.8101,7711.6803,8013.6627,8500.7199,8987.1215
AIM/CGE 2.0,SFCM_SSP2_Bio_1p5Degree,World,GDP|MER,billion US$2010/yr,,,,,,43733.8474,,,,,48996.5631,,,,,57433.6632,68152.4739,78534.9382,88205.2104,98793.8753,109714,120980,132364,144100,156721,170213,184267,198915,214185,229883,246327,263391,281002
AIM/CGE 2.0,SFCM_SSP2_Bio_1p5Degree,World,GDP|PPP,billion US$2010/yr,,,,,,54728.1156,,,,,64541.4331,,,,,78778.7754,97091.82,115239,132302,151219,170748,191009,211631,232939,255793,280210,305802,332657,360780,389798,420304,452031,484796
AIM/CGE 2.0,SFCM_SSP2_Bio_1p5Degree,World,Primary Energy,EJ/yr,,,,,,448.2861,,,,,486.4586,,,,,521.9735,554.2309,494.7641,442.4902,459.6657,486.0689,517.5915,563.405,579.7186,590.9863,604.5675,611.1814,623.6872,639.4121,655.7008,671.1346,686.4764,701.662
AIM/CGE 2.0,SFCM_SSP2_Bio_2Degree,World,Emissions|CO2,Mt CO2/yr,,,,,,34690.406,,,,,38547.4385,,,,,38685.8927,39045.7254,35199.7095,31042.0858,26794.658,24013.7738,22724.2582,20382.8581,18158.8371,17162.8062,16248.5009,14802.8757,14515.1901,14117.7216,13880.1964,13688.7114,13949.2373,14162.5939
AIM/CGE 2.0,SFCM_SSP2_Bio_2Degree,World,GDP|MER,billion US$2010/yr,,,,,,43733.8474,,,,,48996.5631,,,,,57433.6632,68152.4739,79093.8684,89935.065,100562,111492,122850,134335,146305,159164,172809,186969,201686,217064,232867,249338,266409,284072
AIM/CGE 2.0,SFCM_SSP2_Bio_2Degree,World,GDP|PPP,billion US$2010/yr,,,,,,54728.1156,,,,,64541.4331,,,,,78778.7754,97091.82,116317,135574,154518,174055,194520,215356,237127,260437,285144,310937,337915,366167,395270,425783,457532,490403
